addr_hex	xrefs_in	xrefs_out_count	prev_is_ret	has_push_rbp	padding_nop_run	window2_xrefs_in	window2_xrefs_out	window6_xrefs_in	window6_xrefs_out	ng_push_mov	ng_push_mov_sub	align16
0x1100	0	0	0	0	0	0	1	2	2	0	0	1
0x1140	0	0	0	0	0	1	0	4	3	0	0	1
0x1180	0	0	0	0	0	1	0	4	3	0	0	1
0x11c0	0	0	0	0	0	1	0	4	3	0	0	1
0x12e0	0	0	0	0	0	0	0	0	0	0	0	1
