binary,start,end,name
rosetta_v06_00539_FizzBuzz_fizzbuzz-9_stripped,4198400,4198423,_DT_INIT
rosetta_v06_00539_FizzBuzz_fizzbuzz-9_stripped,4198432,4198444,FUN_00401020
rosetta_v06_00539_FizzBuzz_fizzbuzz-9_stripped,4198448,4198454,puts
rosetta_v06_00539_FizzBuzz_fizzbuzz-9_stripped,4198464,4198470,printf
rosetta_v06_00539_FizzBuzz_fizzbuzz-9_stripped,4198480,4198635,FUN_00401050
rosetta_v06_00539_FizzBuzz_fizzbuzz-9_stripped,4198640,4198674,entry
rosetta_v06_00539_FizzBuzz_fizzbuzz-9_stripped,4198688,4198689,FUN_00401120
rosetta_v06_00539_FizzBuzz_fizzbuzz-9_stripped,4198704,4198737,FUN_00401130
rosetta_v06_00539_FizzBuzz_fizzbuzz-9_stripped,4198752,4198801,FUN_00401160
rosetta_v06_00539_FizzBuzz_fizzbuzz-9_stripped,4198816,4198849,_FINI_0
rosetta_v06_00539_FizzBuzz_fizzbuzz-9_stripped,4198864,4198870,_INIT_0
rosetta_v06_00539_FizzBuzz_fizzbuzz-9_stripped,4198872,4198881,_DT_FINI
rosetta_v06_00539_FizzBuzz_fizzbuzz-9_stripped,4214784,4214785,__libc_start_main
rosetta_v06_00539_FizzBuzz_fizzbuzz-9_stripped,4214792,4214793,puts
rosetta_v06_00539_FizzBuzz_fizzbuzz-9_stripped,4214800,4214801,printf
rosetta_v06_00539_FizzBuzz_fizzbuzz-9_stripped,4214808,4214809,__gmon_start__
