binary,start,end,name
rosetta_v06_01489_Tic-tac-toe_tic-tac-toe_stripped,4198400,4198423,_DT_INIT
rosetta_v06_01489_Tic-tac-toe_tic-tac-toe_stripped,4198432,4198444,FUN_00401020
rosetta_v06_01489_Tic-tac-toe_tic-tac-toe_stripped,4198448,4198454,puts
rosetta_v06_01489_Tic-tac-toe_tic-tac-toe_stripped,4198464,4198470,printf
rosetta_v06_01489_Tic-tac-toe_tic-tac-toe_stripped,4198480,4198486,__isoc23_scanf
rosetta_v06_01489_Tic-tac-toe_tic-tac-toe_stripped,4198496,4198502,putc
rosetta_v06_01489_Tic-tac-toe_tic-tac-toe_stripped,4198512,4198518,rand
rosetta_v06_01489_Tic-tac-toe_tic-tac-toe_stripped,4198528,4198573,FUN_00401080
rosetta_v06_01489_Tic-tac-toe_tic-tac-toe_stripped,4198576,4198610,entry
rosetta_v06_01489_Tic-tac-toe_tic-tac-toe_stripped,4198624,4198625,FUN_004010e0
rosetta_v06_01489_Tic-tac-toe_tic-tac-toe_stripped,4198640,4198673,FUN_004010f0
rosetta_v06_01489_Tic-tac-toe_tic-tac-toe_stripped,4198688,4198737,FUN_00401120
rosetta_v06_01489_Tic-tac-toe_tic-tac-toe_stripped,4198752,4198785,_FINI_0
rosetta_v06_01489_Tic-tac-toe_tic-tac-toe_stripped,4198800,4198806,_INIT_0
rosetta_v06_01489_Tic-tac-toe_tic-tac-toe_stripped,4198816,4199182,FUN_004011a0
rosetta_v06_01489_Tic-tac-toe_tic-tac-toe_stripped,4199184,4201420,FUN_00401310
rosetta_v06_01489_Tic-tac-toe_tic-tac-toe_stripped,4201424,4201536,FUN_00401bd0
rosetta_v06_01489_Tic-tac-toe_tic-tac-toe_stripped,4201536,4201953,FUN_00401c40
rosetta_v06_01489_Tic-tac-toe_tic-tac-toe_stripped,4201968,4202627,FUN_00401df0
rosetta_v06_01489_Tic-tac-toe_tic-tac-toe_stripped,4202628,4202637,_DT_FINI
rosetta_v06_01489_Tic-tac-toe_tic-tac-toe_stripped,4218880,4218881,__libc_start_main
rosetta_v06_01489_Tic-tac-toe_tic-tac-toe_stripped,4218888,4218889,puts
rosetta_v06_01489_Tic-tac-toe_tic-tac-toe_stripped,4218896,4218897,printf
rosetta_v06_01489_Tic-tac-toe_tic-tac-toe_stripped,4218904,4218905,__isoc23_scanf
rosetta_v06_01489_Tic-tac-toe_tic-tac-toe_stripped,4218912,4218913,putc
rosetta_v06_01489_Tic-tac-toe_tic-tac-toe_stripped,4218920,4218921,__gmon_start__
rosetta_v06_01489_Tic-tac-toe_tic-tac-toe_stripped,4218928,4218929,rand
