binary,start,end,name
rosetta_v06_01438_Summarize-and-say-sequence_summarize-and-say-sequence_stripped,4198400,4198423,_DT_INIT
rosetta_v06_01438_Summarize-and-say-sequence_summarize-and-say-sequence_stripped,4198432,4198444,FUN_00401020
rosetta_v06_01438_Summarize-and-say-sequence_summarize-and-say-sequence_stripped,4198448,4198454,printf
rosetta_v06_01438_Summarize-and-say-sequence_summarize-and-say-sequence_stripped,4198464,4198470,calloc
rosetta_v06_01438_Summarize-and-say-sequence_summarize-and-say-sequence_stripped,4198480,4198486,putc
rosetta_v06_01438_Summarize-and-say-sequence_summarize-and-say-sequence_stripped,4198496,4198502,sprintf
rosetta_v06_01438_Summarize-and-say-sequence_summarize-and-say-sequence_stripped,4198528,4202010,FUN_00401080
rosetta_v06_01438_Summarize-and-say-sequence_summarize-and-say-sequence_stripped,4202016,4202050,entry
rosetta_v06_01438_Summarize-and-say-sequence_summarize-and-say-sequence_stripped,4202064,4202065,FUN_00401e50
rosetta_v06_01438_Summarize-and-say-sequence_summarize-and-say-sequence_stripped,4202080,4202113,FUN_00401e60
rosetta_v06_01438_Summarize-and-say-sequence_summarize-and-say-sequence_stripped,4202128,4202177,FUN_00401e90
rosetta_v06_01438_Summarize-and-say-sequence_summarize-and-say-sequence_stripped,4202192,4202225,_FINI_0
rosetta_v06_01438_Summarize-and-say-sequence_summarize-and-say-sequence_stripped,4202240,4202246,_INIT_0
rosetta_v06_01438_Summarize-and-say-sequence_summarize-and-say-sequence_stripped,4202304,4202523,FUN_00401f40
rosetta_v06_01438_Summarize-and-say-sequence_summarize-and-say-sequence_stripped,4202528,4202580,FUN_00402020
rosetta_v06_01438_Summarize-and-say-sequence_summarize-and-say-sequence_stripped,4202592,4203152,FUN_00402060
rosetta_v06_01438_Summarize-and-say-sequence_summarize-and-say-sequence_stripped,4203152,4203436,FUN_00402290
rosetta_v06_01438_Summarize-and-say-sequence_summarize-and-say-sequence_stripped,4203436,4203445,_DT_FINI
rosetta_v06_01438_Summarize-and-say-sequence_summarize-and-say-sequence_stripped,4218880,4218881,__libc_start_main
rosetta_v06_01438_Summarize-and-say-sequence_summarize-and-say-sequence_stripped,4218888,4218889,printf
rosetta_v06_01438_Summarize-and-say-sequence_summarize-and-say-sequence_stripped,4218896,4218897,calloc
rosetta_v06_01438_Summarize-and-say-sequence_summarize-and-say-sequence_stripped,4218904,4218905,putc
rosetta_v06_01438_Summarize-and-say-sequence_summarize-and-say-sequence_stripped,4218912,4218913,__gmon_start__
rosetta_v06_01438_Summarize-and-say-sequence_summarize-and-say-sequence_stripped,4218920,4218921,sprintf
