binary,start,end,name
rosetta_v06_00629_Guess-the-number_guess-the-number_stripped,4198400,4198423,_DT_INIT
rosetta_v06_00629_Guess-the-number_guess-the-number_stripped,4198432,4198444,FUN_00401020
rosetta_v06_00629_Guess-the-number_guess-the-number_stripped,4198448,4198454,puts
rosetta_v06_00629_Guess-the-number_guess-the-number_stripped,4198464,4198470,srand
rosetta_v06_00629_Guess-the-number_guess-the-number_stripped,4198480,4198486,__isoc23_scanf
rosetta_v06_00629_Guess-the-number_guess-the-number_stripped,4198496,4198502,time
rosetta_v06_00629_Guess-the-number_guess-the-number_stripped,4198512,4198518,rand
rosetta_v06_00629_Guess-the-number_guess-the-number_stripped,4198528,4198721,FUN_00401080
rosetta_v06_00629_Guess-the-number_guess-the-number_stripped,4198736,4198770,entry
rosetta_v06_00629_Guess-the-number_guess-the-number_stripped,4198784,4198785,FUN_00401180
rosetta_v06_00629_Guess-the-number_guess-the-number_stripped,4198800,4198833,FUN_00401190
rosetta_v06_00629_Guess-the-number_guess-the-number_stripped,4198848,4198897,FUN_004011c0
rosetta_v06_00629_Guess-the-number_guess-the-number_stripped,4198912,4198945,_FINI_0
rosetta_v06_00629_Guess-the-number_guess-the-number_stripped,4198960,4198966,_INIT_0
rosetta_v06_00629_Guess-the-number_guess-the-number_stripped,4198968,4198977,_DT_FINI
rosetta_v06_00629_Guess-the-number_guess-the-number_stripped,4214784,4214785,__libc_start_main
rosetta_v06_00629_Guess-the-number_guess-the-number_stripped,4214792,4214793,puts
rosetta_v06_00629_Guess-the-number_guess-the-number_stripped,4214800,4214801,srand
rosetta_v06_00629_Guess-the-number_guess-the-number_stripped,4214808,4214809,__isoc23_scanf
rosetta_v06_00629_Guess-the-number_guess-the-number_stripped,4214816,4214817,__gmon_start__
rosetta_v06_00629_Guess-the-number_guess-the-number_stripped,4214824,4214825,time
rosetta_v06_00629_Guess-the-number_guess-the-number_stripped,4214832,4214833,rand
