binary,start,end,name
rosetta_v06_01280_Sierpinski-carpet_sierpinski-carpet-3_stripped,4198400,4198423,_DT_INIT
rosetta_v06_01280_Sierpinski-carpet_sierpinski-carpet-3_stripped,4198432,4198444,FUN_00401020
rosetta_v06_01280_Sierpinski-carpet_sierpinski-carpet-3_stripped,4198448,4198454,free
rosetta_v06_01280_Sierpinski-carpet_sierpinski-carpet-3_stripped,4198464,4198470,puts
rosetta_v06_01280_Sierpinski-carpet_sierpinski-carpet-3_stripped,4198480,4198486,calloc
rosetta_v06_01280_Sierpinski-carpet_sierpinski-carpet-3_stripped,4198496,4198629,FUN_00401060
rosetta_v06_01280_Sierpinski-carpet_sierpinski-carpet-3_stripped,4198640,4198674,entry
rosetta_v06_01280_Sierpinski-carpet_sierpinski-carpet-3_stripped,4198688,4198689,FUN_00401120
rosetta_v06_01280_Sierpinski-carpet_sierpinski-carpet-3_stripped,4198704,4198737,FUN_00401130
rosetta_v06_01280_Sierpinski-carpet_sierpinski-carpet-3_stripped,4198752,4198801,FUN_00401160
rosetta_v06_01280_Sierpinski-carpet_sierpinski-carpet-3_stripped,4198816,4198849,_FINI_0
rosetta_v06_01280_Sierpinski-carpet_sierpinski-carpet-3_stripped,4198864,4198870,_INIT_0
rosetta_v06_01280_Sierpinski-carpet_sierpinski-carpet-3_stripped,4198880,4198987,FUN_004011e0
rosetta_v06_01280_Sierpinski-carpet_sierpinski-carpet-3_stripped,4198992,4202722,FUN_00401250
rosetta_v06_01280_Sierpinski-carpet_sierpinski-carpet-3_stripped,4202736,4202781,FUN_004020f0
rosetta_v06_01280_Sierpinski-carpet_sierpinski-carpet-3_stripped,4202784,4203073,FUN_00402120
rosetta_v06_01280_Sierpinski-carpet_sierpinski-carpet-3_stripped,4203088,4203153,FUN_00402250
rosetta_v06_01280_Sierpinski-carpet_sierpinski-carpet-3_stripped,4203156,4203165,_DT_FINI
rosetta_v06_01280_Sierpinski-carpet_sierpinski-carpet-3_stripped,4218880,4218881,free
rosetta_v06_01280_Sierpinski-carpet_sierpinski-carpet-3_stripped,4218888,4218889,__libc_start_main
rosetta_v06_01280_Sierpinski-carpet_sierpinski-carpet-3_stripped,4218896,4218897,puts
rosetta_v06_01280_Sierpinski-carpet_sierpinski-carpet-3_stripped,4218904,4218905,calloc
rosetta_v06_01280_Sierpinski-carpet_sierpinski-carpet-3_stripped,4218912,4218913,__gmon_start__
