binary,start,end,name
rosetta_v06_00890_Middle-three-digits_middle-three-digits-1_stripped,4198400,4198423,_DT_INIT
rosetta_v06_00890_Middle-three-digits_middle-three-digits-1_stripped,4198432,4198444,FUN_00401020
rosetta_v06_00890_Middle-three-digits_middle-three-digits-1_stripped,4198448,4198454,strlen
rosetta_v06_00890_Middle-three-digits_middle-three-digits-1_stripped,4198464,4198470,printf
rosetta_v06_00890_Middle-three-digits_middle-three-digits-1_stripped,4198480,4198486,sprintf
rosetta_v06_00890_Middle-three-digits_middle-three-digits-1_stripped,4198496,4198654,FUN_00401060
rosetta_v06_00890_Middle-three-digits_middle-three-digits-1_stripped,4198656,4198690,entry
rosetta_v06_00890_Middle-three-digits_middle-three-digits-1_stripped,4198704,4198705,FUN_00401130
rosetta_v06_00890_Middle-three-digits_middle-three-digits-1_stripped,4198720,4198753,FUN_00401140
rosetta_v06_00890_Middle-three-digits_middle-three-digits-1_stripped,4198768,4198817,FUN_00401170
rosetta_v06_00890_Middle-three-digits_middle-three-digits-1_stripped,4198832,4198865,_FINI_0
rosetta_v06_00890_Middle-three-digits_middle-three-digits-1_stripped,4198880,4198886,_INIT_0
rosetta_v06_00890_Middle-three-digits_middle-three-digits-1_stripped,4198896,4198992,FUN_004011f0
rosetta_v06_00890_Middle-three-digits_middle-three-digits-1_stripped,4198992,4199001,_DT_FINI
rosetta_v06_00890_Middle-three-digits_middle-three-digits-1_stripped,4214784,4214785,__libc_start_main
rosetta_v06_00890_Middle-three-digits_middle-three-digits-1_stripped,4214792,4214793,strlen
rosetta_v06_00890_Middle-three-digits_middle-three-digits-1_stripped,4214800,4214801,printf
rosetta_v06_00890_Middle-three-digits_middle-three-digits-1_stripped,4214808,4214809,__gmon_start__
rosetta_v06_00890_Middle-three-digits_middle-three-digits-1_stripped,4214816,4214817,sprintf
