binary,start,end,name
rosetta_v06_01593_World-Cup-group-stage_world-cup-group-stage_stripped,4198400,4198423,_DT_INIT
rosetta_v06_01593_World-Cup-group-stage_world-cup-group-stage_stripped,4198432,4198444,FUN_00401020
rosetta_v06_01593_World-Cup-group-stage_world-cup-group-stage_stripped,4198448,4198454,putchar
rosetta_v06_01593_World-Cup-group-stage_world-cup-group-stage_stripped,4198464,4198470,puts
rosetta_v06_01593_World-Cup-group-stage_world-cup-group-stage_stripped,4198480,4198486,qsort
rosetta_v06_01593_World-Cup-group-stage_world-cup-group-stage_stripped,4198496,4198502,printf
rosetta_v06_01593_World-Cup-group-stage_world-cup-group-stage_stripped,4198512,4198518,memset
rosetta_v06_01593_World-Cup-group-stage_world-cup-group-stage_stripped,4198528,4198534,strcmp
rosetta_v06_01593_World-Cup-group-stage_world-cup-group-stage_stripped,4198592,4199042,FUN_004010c0
rosetta_v06_01593_World-Cup-group-stage_world-cup-group-stage_stripped,4199056,4199090,entry
rosetta_v06_01593_World-Cup-group-stage_world-cup-group-stage_stripped,4199104,4199105,FUN_004012c0
rosetta_v06_01593_World-Cup-group-stage_world-cup-group-stage_stripped,4199120,4199153,FUN_004012d0
rosetta_v06_01593_World-Cup-group-stage_world-cup-group-stage_stripped,4199168,4199217,FUN_00401300
rosetta_v06_01593_World-Cup-group-stage_world-cup-group-stage_stripped,4199232,4199265,_FINI_0
rosetta_v06_01593_World-Cup-group-stage_world-cup-group-stage_stripped,4199280,4199286,_INIT_0
rosetta_v06_01593_World-Cup-group-stage_world-cup-group-stage_stripped,4199296,4199315,FUN_00401380
rosetta_v06_01593_World-Cup-group-stage_world-cup-group-stage_stripped,4199328,4199610,FUN_004013a0
rosetta_v06_01593_World-Cup-group-stage_world-cup-group-stage_stripped,4199612,4199621,_DT_FINI
rosetta_v06_01593_World-Cup-group-stage_world-cup-group-stage_stripped,4214784,4214785,putchar
rosetta_v06_01593_World-Cup-group-stage_world-cup-group-stage_stripped,4214792,4214793,__libc_start_main
rosetta_v06_01593_World-Cup-group-stage_world-cup-group-stage_stripped,4214800,4214801,puts
rosetta_v06_01593_World-Cup-group-stage_world-cup-group-stage_stripped,4214808,4214809,qsort
rosetta_v06_01593_World-Cup-group-stage_world-cup-group-stage_stripped,4214816,4214817,printf
rosetta_v06_01593_World-Cup-group-stage_world-cup-group-stage_stripped,4214824,4214825,memset
rosetta_v06_01593_World-Cup-group-stage_world-cup-group-stage_stripped,4214832,4214833,strcmp
rosetta_v06_01593_World-Cup-group-stage_world-cup-group-stage_stripped,4214840,4214841,__gmon_start__
